#
# FreeBSD presets
#   these are needed as event names are different than those in libpfm4
#

CPU,UNKNOWN
PRESET,PAPI_TOT_INS,NOT_DERIVED,PNE_P6_C_INST_RETIRED
PRESET,PAPI_FP_INS,NOT_DERIVED,PNE_P6_C_FLOPS
PRESET,PAPI_BR_INS,NOT_DERIVED,PNE_P6_C_BR_INST_RETIRED
PRESET,PAPI_RES_STL,NOT_DERIVED,PNE_P6_C_RESOURCE_STALL
PRESET,PAPI_TOT_CYC,NOT_DERIVED,PNE_P6_C_CPU_CLK_UNHALTED
PRESET,PAPI_LST_INS,DERIVED_ADD,PNE_P6_C_L2_LD,PNE_P6_C_L2_ST
PRESET,PAPI_L1_DCH,DERIVED_SUB,PNE_P6_C_DATA_MEM_REFS, PNE_P6_C_DCU_LINES_IN
PRESET,PAPI_L1_DCA,NOT_DERIVED,PNE_P6_C_DATA_MEM_REFS
PRESET,PAPI_L2_DCA,DERIVED_ADD,PNE_P6_C_L2_LD, PNE_P6_C_L2_ST
PRESET,PAPI_L2_DCR,NOT_DERIVED,PNE_P6_C_L2_LD
PRESET,PAPI_L2_DCW,NOT_DERIVED,PNE_P6_C_L2_ST
PRESET,PAPI_L1_ICH,DERIVED_SUB,PNE_P6_C_IFU_FETCH, PNE_P6_C_L2_IFETCH
PRESET,PAPI_L2_ICH,DERIVED_SUB,PNE_P6_C_L2_IFETCH, PNE_P6_C_BUS_TRAN_IFETCH
PRESET,PAPI_L1_ICA,NOT_DERIVED,PNE_P6_C_IFU_FETCH
PRESET,PAPI_L2_ICA,NOT_DERIVED,PNE_P6_C_L2_IFETCH
PRESET,PAPI_L1_ICR,NOT_DERIVED,PNE_P6_C_IFU_FETCH
PRESET,PAPI_L2_ICR,NOT_DERIVED,PNE_P6_C_L2_IFETCH
PRESET,PAPI_L2_TCH,DERIVED_SUB,PNE_P6_C_L2_RQSTS, PNE_P6_C_L2_LINES_IN
PRESET,PAPI_L1_TCA,DERIVED_ADD,PNE_P6_C_DATA_MEM_REFS, PNE_P6_C_IFU_FETCH
PRESET,PAPI_L2_TCA,NOT_DERIVED,PNE_P6_C_L2_RQSTS
PRESET,PAPI_L2_TCR,DERIVED_ADD,PNE_P6_C_L2_LD, PNE_P6_C_L2_IFETCH
PRESET,PAPI_L2_TCW,NOT_DERIVED,PNE_P6_C_L2_ST
